Libswing called. Environment:
------------------------------------
LIBSWING_ALGO: 5
LIBSWING_SEGMENT_SIZE: 131072
LIBSWING_DIMENSIONS: 4,4,4
------------------------------------
[0] Port 0 Receiving offset 0 count 33554432 at step 0 (coll 0)
[0] Port 0 Sending offset 134217728 count 33554432 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
[0] Sending 131072 bytes to 16 at step 0 (coll 0)
